最新免笔试筛选方法,附件,超链接,截止日期,公告链接,招聘类型,备注,公司行业,是否免笔试,投递链接,标记,公司,工作地点,内推码,岗位,更新时间,父记录
,,,招满即停,https://mp.weixin.qq.com/s/wPlpTX_eJaZ85mdlorcX-A,26届秋招,华银康集团有五险一金，竞争力薪资，节假日，双晋升通道，多个工作地点,生物医药,含免笔试,https://zp-hyk.huayinlab.com/h5/list?title=2,,华银康集团,全国各地,,营销管培生 销售工程师 病理医生 病理技术员 临检技术员 市场专员 职能类,2025-10-22,
,,,招满即停,https://mp.weixin.qq.com/s/bLwRx3YbWeFsg-1VCdiVHg,26届秋招,,国央企,含免笔试,https://xyzp.hnxg.com.cn/#/,,湖南钢铁（湘钢）,湘潭,,冶金/材料类、机械类、电气类、计算机类、交通运输类、建筑类、安全环保类、职能管理类,2025-10-07,
,,,招满即停,https://mp.weixin.qq.com/s/YmMaOHBOP-isXQgkqmLwwA,26届秋招,德州仪器福利待遇很顶，这次是成都制造基地的招聘,外企 | 半导体,含免笔试,https://app.mokahr.com/campus-recruitment/ti/143986#/jobs,,德州仪器,广州 | 北京 | 杭州 | 上海 | 青岛 | 东莞 | 深圳,,"生产制造类
 | 设备工程师
 | 工艺工程师
 | 工业工程师
 | ＆量产产品管控部门工程师
 | 产品工程师
 | 制造部生产主管（需倒班）
 | 质量工程师
 | 工艺技术员（需倒班）
 | 设备技术员（需倒班）
 | w业务支持类www
 | 人力资源发展项目
 | 采购专员
 | 财务专员
 | 供应链专员
 | 生产计划专员",2025-09-15,
,,,招满即停,https://mp.weixin.qq.com/s/17RY64zd0HPyrQ9d05CpgQ,26届秋招,小猿AI智能硬件的非技术岗免笔试，部分岗位才要面试,互联网,含免笔试,https://hr.yuanfudao.com/campus-recruitment/fenbi/47742/#/,,小猿AI智能硬件,北京,,"产品类
 | 市场类
 | 商分类
 | 
 | 
 | 供应链类
 | 硬件研发类
 | 软件研发类",2025-09-03,
,,,招满即停,https://mp.weixin.qq.com/s/BIDaecoUhBFzyDDheQsrvg,26届秋招,上影集团招聘多类岗位,国央企,含免笔试,https://www.zhaopin.com/companydetail/CZ237387220.htm,,上影集团,上海,,影视产业 / 技术类（后期制作，制片管理，项目执行，影视策划，场景美术，分镜师，AIGC 项目助理）；市场营销 / 管理类（管培生，投资管理，财务专员，人事助理，商务拓展，市场助理，行政文员）；产品设计 / 开发类（产品设计，展陈设计，策划运营）；运营支持（项目助理，接待，讲解员）,2025-11-04,
,,,招满即停,https://mp.weixin.qq.com/s/RIo2IwF1PAzjVDOLsIey0g,26届秋招,,其他,含免笔试,https://7sef.zhiye.com/campus/jobs,,七色纺,成都,,运营管培生、物流管培生、财务管培生、人力管培生,2025-10-12,
,,,招满即停,https://mp.weixin.qq.com/s/X2iP4ZRAwN76dh8Q-tBdMw?scene=1&click_id=91,26届秋招,海特克只有一个测评，没有笔试,制造业,含免笔试,https://xym.51job.com/wechat/vuectmjobs/#/index?id=1A22C9CD-2CA5-410E-BAD1-8D32DE587362&amp;color=31BE88&amp;prd=yddzy,,海特克,上海 | 温州,,质量管理类装配测试类泵、马达、阀研发类市场应用类,2025-09-23,
,,,招满即止,https://mp.weixin.qq.com/s/OZBiuIaLMuoiE-AZUYmAeg,26届秋招,,外企,含免笔试,https://career.newaim.com.au/,,New Aim,广州,,电商运营管培生 采购管培生 IT技术管培生 电商运营应届生 采购应届生 销售应届生 人力资源应届生 财务应届生,2025-09-27,
,,,招满即停,https://mp.weixin.qq.com/s/BUO8fILst2oYZmNNtSQccg,26届秋招,,制造业,含免笔试,https://mp.weixin.qq.com/s/BUO8fILst2oYZmNNtSQccg,,环新集团,安庆,,技术研发类 质量技术类 采购管理类 财务管理类 生产管理类 人力资源、企业发展与文化宣传 市场营销类 IT类(程序开发),2025-10-10,
,,,招满即停,https://mp.weixin.qq.com/s/xYESm5BVXs-03q7Pw2qezQ,26届秋招,,教育,含免笔试,https://www.wjx.top/vm/OtiNirv.aspx,,经纬生涯,全国各地,,区域校园经理 新媒体运营 储备校区负责人 校园经理,2025-10-08,
,,,12月,https://mp.weixin.qq.com/s/EQz2e1jbf-O_63U5qt4TVA,26届秋招,,外企,含免笔试,文末扫码投递,,药明生物,上海 | 苏州 | 成都,,研发、制药生产 生产科技质量、项目管理、数字化、工程、自动化、运营管理,2025-09-22,
,,,11.10,https://mp.weixin.qq.com/s/enpVv1HEX4Jw15q-Wm3-4Q,26届秋招,欧力士集团有双休节假日，住房福利，女性友好，奖金,外企,含免笔试,https://sbylg3si8h.jiandaoyun.com/f/6709dce2a16c810d680c77b0,,欧力士集团,海外,,风险管理方向 会计方向 企业价值提升方向,2025-10-22,
,,,招满即停,https://mp.weixin.qq.com/s/Ovp13jSA3OaWO0FbAwsHXA,26届秋招,鸣鸣很忙集团五险一金，专业培训，节日生日福利,快消零售,含免笔试,https://hnlshm3.zhiye.com/campus/jobs,,鸣鸣很忙集团,全国各地,,开发运营管培生,2025-10-19,
,,,招满即停,https://mp.weixin.qq.com/s/96Leumz0BhnKu8D7tETkZA,26届秋招,,快消零售,含免笔试,https://mp.weixin.qq.com/s/96Leumz0BhnKu8D7tETkZA,,超级猩猩,上海 | 深圳,,区域运营管培生 HR管培生 测试管培生 教练,2025-10-14,
,,,招满即停,➡️校招公告,26届秋招,,半导体,含免笔试,➡️投递渠道,,厦门三安广电,厦门 | 泉州,,工艺工程师 设备工程师 滤波器设计 工程师 器件研发 工程师 长晶工艺 工程师 GaAs研发 工程师 减薄工艺 工程师 GaN研发 工程师 外延研发 工程师 制程整合 工程师,2025-09-10,
,公告,,深圳,2026-02-11,教育培训/在线教育,投递,民企,教师岗教学管培生,招满为止,会员可查看,深圳新东方,春招,会员可查看,,,-
,,,招满即停,https://mp.weixin.qq.com/s/sFyh8Rn8utrGE2nLzq_Vgw,26届秋招,EPO时尚集团五险一金，各种年假，奖金补贴,快消零售,含免笔试,https://app.mokahr.com/campus-recruitment/mocohr/144854?locale=zh-CN#/,,EPO时尚集团,广州,,面辅料跟单培训生，鞋包配饰培训生，供应链运营培训生，平面设计培训生，纸样培训生，品控培训生，商品企划培训生，图案设计培训生，服装设计培训生，空间设计培训生，服装跟单培训生，毛衫设计培训生，品牌推广培训生（服装设计相关专业、服装/纺织工程、时尚管理、建筑设计、视觉传达等专业）,2025-10-15,
,,,招满即停,https://mp.weixin.qq.com/s/fff0Mwx7EGMkAqlf2lddrg,26届秋招,同创集团是服装类，偏向纺织设计类专业,其他,含免笔试,👈扫码投递,,同创集团,深圳,,零售类、设计类、职能类、工艺制版类、实习类,2025-10-01,
,,,招满即停,➡️校招公告,26届秋招,,其他,含免笔试,	 | http://zhaopin.deppon.com/campus,,德邦快递,全国各地,,经营方向 运营方向 销售方向 运营规划类 解决方案类 产品类 财审类 战略支持类 品牌营销类 仓储与供应链类 人力资源类 科技类 客户体验类,2025-09-28,
,,,招满即停,https://mp.weixin.qq.com/s/wbFKCBF2OVWBi4SXeFOUmA,26届秋招,爱普生有五险一金，带薪休假，补贴保障，八小时工作制，食宿高标准,外企,含免笔试,https://epson.zhaopin.com/jobs/index.html,,爱普生,深圳,,厂房电气工程师，安全环境工程师，报关专员，订单管理专员，日语行政专员，制程工程师，部品技术工程师，生产技术工程师，品质工程师，电气设计工程师，机械设计工程师，机器视觉运用工程师,2025-11-03,
,,,招满即停,https://mp.weixin.qq.com/s/QUbTtMXIvSjUotsardyBSA,26届秋招,新城悦服务集团有优越底薪，五险一金，年终奖和节假日福利,建筑,含免笔试,http://campus.51job.com/xinchengyue/jobs.html,,新城悦服务集团,天津 | 上海 | 南京 | 常州 | 苏州 | 南通 | 杭州 | 合肥 | 济南 | 青岛 | 武汉 | 长沙 | 重庆 | 昆明,,项目管理 运营管理 法务管理 人力资源 客户服务 财务管理 资产管理,2025-10-13,
,,,招满即停,https://mp.weixin.qq.com/s/EhtGYITgeneM9k6aOEZezA,26届秋招,,国央企,含免笔试,https://wxmetro.zhaopin.com/company/index.html,,无锡地铁集团,无锡,,智能化技术管理 车载技术管理 AFC系统技术管理 票务技术管理 乘务组织技术管理 机电技术管理（给排水） 自动化技术管理 质量技术管理 站务技术管理 电力调度 行车调度 综合监控系统运维员 AFC系统运维员 项目管理,2025-10-09,
,,,招满即停,https://mp.weixin.qq.com/s/SO_VUVxLzgw7tZaaOINisg,26届秋招,,外企,含免笔试,,,FMC Consulting,北京 | 天津 | 沈阳 | 全国各地,,猎头顾问管培生/实习生,2025-09-10,
,,,招满即停,https://mp.weixin.qq.com/s/duDHvOYlov_KpJYMm7YWdQ,26届秋招,健萌有五险一金，带薪年假，节日关怀，节日补贴，体育类相关专业,快消零售,含免笔试,https://mp.weixin.qq.com/s/duDHvOYlov_KpJYMm7YWdQ,,健萌,南京 | 苏州 | 长沙 | 深圳,,健身教练（体育类相关专业，如:体育教育，健身指导与管理，社会体育指导与管理，运动康复，运动人体科学等专业）,2025-11-02,
,,,12.31,https://mp.weixin.qq.com/s/WAihQqLrwBv0Ddhgvwqmww,26届秋招,富德生命置地免笔试，五险一金，补充商业险，人文关怀，培训体系,建筑,含免笔试,https://xyz.51job.com/External/Apply.aspx?CtmID=8939090,,富德生命置地,深圳,,会计 法务 品牌宣传 物业管理 租赁运营 客户关系 智慧楼宇 产业运营,2025-10-20,
,,,招满即停,https://mp.weixin.qq.com/s/Ovp13jSA3OaWO0FbAwsHXA,26届秋招,鸣鸣很忙集团五险一金，专业培训，节日生日福利,快消零售,含免笔试,https://hnlshm3.zhiye.com/campus/jobs,,鸣鸣很忙集团,全国各地,,开发运营管培生,2025-10-19,
,,,招满即停,https://mp.weixin.qq.com/s/1yQkTLlePrzcEVN8vnXwwg,26届秋招,豪氏威马（中国）六险二金，弹性工作，生活、出差补贴，各种福利,外企 | 制造业,含免笔试,https://mp.weixin.qq.com/s/1yQkTLlePrzcEVN8vnXwwg,,豪氏威马（中国）,福建漳州,,机械工程师培训生、设计工程师培训生、电气工程师培训生、控制系统工程师培训生、计划工程师培训生、调试工程师培训生、初级自动化工程师、初级AI工程师,2025-10-18,
,,,招满即停,https://mp.weixin.qq.com/s/C5ManqleS8LVoAGJsBEgHA,26届秋招,中咨公司有完善培养机制，双通道晋升，人才培养计划,国央企,含免笔试,https://hcmcloud.ciecc.com.cn/recruit/#/portal_job_list?job_class=_HB4_Y2FtcHVz,,中咨公司,全国各地 | 北京,,人力资源管理中心职员 工程监理岗 水利项目咨询人员 生态领域咨询人员 区域经济咨询人员 煤炭规划及项目咨询人员 核电项目咨询人员 水电项目咨询人员 有色金属新材料项目咨询人员 油气项目咨询人员 社会事业项目咨询人员 汽车行业项目咨询人员 生命科学与生物技术领域科技创新咨询人员 核领域项目咨询人员 水资源节约与保护项目咨询人员 节能评审咨询人员 国际项目咨询人员 资本业务创新咨询人员 咨询业发展研究人员,2025-10-26,
,,,招满即停,http://mp.weixin.qq.com/s?__biz=MzA3NzUzMjkxMA==&mid=2454541170&idx=1&sn=8a912850f8f4f1a7ed2685f1307bcec9&chksm=88e968f3bf9ee1e5142ab3a10fe0911f65c08508ed8d794c2a077f6a115858adeb7d393bafe8#rd,26届秋招,海底捞面向多个岗位，有双导师带训,快消零售,含免笔试,https://haidilao.jobs.feishu.cn/412456/?spread=WDC4B3D,,海底捞,上海 | 苏州 | 杭州 | 宁波 | 青岛 | 北京 | 南京 | 深圳 | 全国各地,,未来之星管培生、门店管培生（两个管培的岗位投递链接不同，可从小纸团看板-简章详情-点击不同链接投递）,2025-10-28,
,,,26.5.1,https://mp.weixin.qq.com/s/s0ka9QGiWDyFfOORNookmA,26届秋招,SE德国美高音响岗位众多，前景好，本科起薪6000,外企,含免笔试,https://mp.weixin.qq.com/s/s0ka9QGiWDyFfOORNookmA,,SE德国美高音响,嘉兴,,系统应用工程师(演出) 系统应用助理工程师(演出) 系统设计工程师（固定安装） 系统设计助理工程师（固定安装） 产品教育工程师 销售代表 新媒体运营 视频内容编导 工业设计工程师 产品工程师 / 产品助理 实习岗位,2025-10-20,
,,,11.7,https://mp.weixin.qq.com/s/TwjAwdcy4hpqdT5Ffbqb8w,26届秋招,江苏凤凰新华书店有多个岗位，多个分公司，截止到11.7日,国央企,含免笔试,https://fhxhsd.zhaopin.com/jobs/index.html,,江苏凤凰新华书店,南京 | 江阴 | 徐州 | 溧阳 | 常熟 | 南通 | 淮安 | 盐城 | 扬州 | 扬中,,新媒体运营专员 研学专员 行政专员 会计 渠道拓展专员 商业运营专员 空间视觉设计专员 财务主管 信息技术专员 数字技术专员 人力资源专员 项目策划专员,2025-10-25,
,,,招满即停,http://mp.weixin.qq.com/s/c2Vz9CCqV_7UpGfqxNN6ZQ,26届秋招,锐捷网络招聘专业广，海内外岗位，免笔试,互联网,含免笔试,https://app.mokahr.com/campus-recruitment/ruijie/136206#/jobs?page=1&anchorName=jobsList,,锐捷网络,北京 | 上海 | 南京 | 杭州 | 福州 | 深圳 | 成都 | 海外,,研发 产品 设计 市场 技服 职能 管培 星辰计划（各种学科专业均有需求）,2025-10-15,
,,,招满即停,https://mp.weixin.qq.com/s/iRo2qHMG84nVf1kt10qOhQ,26届秋招,明天集团提供免费食宿、班车,制造业,含免笔试,👈扫码投递,,明天集团,济南,,销售工程师、外贸业务、机械工程师、化工工艺工程师、电气工程师、电子工程师、电机工程师、流体工程师,2025-10-02,
,,,10.20,➡️校招公告,26届秋招,中信银行的信用卡中心，在10.20就截止网申了,国央企,含免笔试,https://wecruit.hotjob.cn/SU621d903fbef57c221e5ca37f/pb/index.html#/,,中信银行信用卡中心,全国各地 | 国外,,"本部岗位
 | 
 | •管理培训生• •产品及渠道类。
 | •风险管理类。
 | •财务管理类、
 | •纪律检查类。
 | • 人力资源类。
 | •战略规划类
 | •信息技术类。
 | 大数据类
 | 营销管理方向
 | 分中心优才生
 | •分期业务方向
 | •",2025-09-14,
,,,招满即停,➡️校招公告,26届秋招,横店集团其实有五万员工，主要从事电气电子、医药健康、影视文旅、现代服务等四大产业。岗位挺丰富的,其他,含免笔试,https://career.hengdian.com,,横店集团,横店 | 杭州 | 上海,,"园研发类
 | 拿智能制造类
 | 6。供应链类
 | 3营销类
 | 国市场类
 | 贝IT类
 | •影视类
 | 奥运营类
 | 子教育类
 | o 财经类
 | 职能类",2025-09-14,
,,,招满即停,https://mp.weixin.qq.com/s/bIEOwTkz-yhcPLG-wpTWCg,26届秋招,,制造业,含免笔试,➡️投递渠道,,依视路陆逊梯卡,东莞,,IE助理工程师 助理工程师 环境运营助理 初级会计,2025-09-10,
,,,招满即停,https://mp.weixin.qq.com/s/Q6mx37RnXClA1TH15MdcPQ,26届秋招,Unity中国免笔试,外企,含免笔试,https://recruiting.unity.cn/982864/?keywords=&category=&location=&project=7554286187838785801&type=&job_hot_flag=&current=1&limit=10&functionCategory=&tag=,,Unity中国,北京 | 上海 | 广州,,创意视觉设计培训生 销售培训生 项目管理培训生 软件开发实习生 - 引擎/图形 产品实习生 - 团结引擎 引擎研发实习生 - 实时全局光照 引擎研发实习生 - 动画系统 引擎研发实习生 - 图形渲染 引擎研发实习生 - VFX粒子特效 引擎研发实习生 - 小游戏平台,2025-10-22,
,,,12.31,https://mp.weixin.qq.com/s/WAihQqLrwBv0Ddhgvwqmww,26届秋招,富德生命置地免笔试，五险一金，补充商业险，人文关怀，培训体系,建筑,含免笔试,https://xyz.51job.com/External/Apply.aspx?CtmID=8939090,,富德生命置地,深圳,,会计 法务 品牌宣传 物业管理 租赁运营 客户关系 智慧楼宇 产业运营,2025-10-20,
,,,招满即停,https://mp.weixin.qq.com/s/AAavsL6g_l3UL-8yAhMqDw,26届秋招,,其他,含免笔试,👈文中扫码投递,,传化集团,杭州,,管培生,2025-09-27,
,,,招满即停,https://mp.weixin.qq.com/s/MDBaT0yzztISY-urusvRrw,26届秋招,,外企,含免笔试,👈文中邮箱投递,,HM集团招聘,上海,,培训生,2025-09-17,
,,,招满即停,https://mp.weixin.qq.com/s/vpUBxS4OcY3Hxai7g_pzOA,26届秋招,顺丰科技只有技术岗才有笔试，其他岗位都是免笔试,互联网,含免笔试,https://campus.sf-express.com/#/homePage,,顺丰科技,深圳 | 武汉 | 上海,,具体参见官网,2025-08-28,
